order_id,user_id,purchase_datetime,country,purchase_channel,brand,category,subcategory,color,material,base_price,discount_pct,final_price,gender,age,height_cm,weight_kg,bmi,body_shape,chest_bust_cm,waist_cm,hip_cm,size_system,recommended_size,purchased_size,fit_feedback,fit_score,returned,return_reason
ORD250807273,U90062,2024-02-02 00:43:33,India,App,Puma,Bottoms,Jeans,Purple,Cotton,3341.13,15,2839.96,Female,43,172.4,71.3,24.0,Petite,94.2,74.4,98.9,Alpha,S,S,Perfect,5,0,None
ORD250806350,U66587,2024-12-01 00:15:33,UAE,App,Adidas,Ethnicwear,Anarkali,Beige,Denim,8671.32,25,6503.49,Female,36,168.1,59.8,21.2,Plus,87.9,69.8,93.1,Alpha,XS,XS,Perfect,5,0,None
ORD250800650,U75514,2023-09-12 18:54:32,India,Web,Adidas,Activewear,Sports Bra,Pink,Cotton,2117.81,30,1482.47,Female,27,162.5,80.4,30.4,Plus,98.0,76.7,101.1,Alpha,S,L,Too Large,1,1,Size too large
ORD250809861,U85260,2023-08-21 02:33:34,UAE,Store,Calvin Klein,Outerwear,Cardigan,Yellow,Leather,10733.87,30,7513.71,Male,23,166.5,75.9,27.4,Apple,98.0,79.8,92.5,Alpha,M,XL,Too Large,1,1,Size too large
ORD250809430,U22268,2024-07-15 02:35:34,UAE,Web,Biba,Footwear,Heels,Maroon,Cotton,2051.41,30,1435.99,Male,30,169.2,85.4,29.8,Plus,102.5,83.2,95.9,Numeric,9,10,Slightly Loose,3,1,Fit was slightly loose
ORD250802466,U90615,2024-07-29 22:26:32,Australia,Store,Adidas,Activewear,Yoga Pants,Purple,Cotton,4027.77,20,3222.22,Male,29,164.7,74.1,27.3,Petite,97.0,78.9,91.5,Alpha,M,XL,Too Large,1,1,Size too large
ORD250804241,U28037,2025-02-04 02:27:33,Singapore,App,Levi's,Tops,Sweatshirt,Black,Blends,1334.67,15,1134.47,Female,33,177.8,47.2,14.9,Plus,84.3,67.6,91.1,Alpha,XS,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250800993,U80314,2024-11-27 20:00:32,Singapore,App,Calvin Klein,Tops,Polo,Pink,Denim,2359.83,20,1887.86,Female,39,160.2,77.7,30.3,Inverted Triangle,96.5,75.6,99.6,Alpha,S,S,Perfect,5,0,None
ORD250805802,U70824,2025-01-19 02:10:33,India,Web,H&M,Activewear,Yoga Pants,Green,Leather,2505.06,50,1252.53,Male,18,181.4,92.8,28.2,Hourglass,107.2,87.2,101.1,Alpha,L,XXL,Too Large,1,1,Size too large
ORD250805085,U16656,2024-03-06 00:40:33,India,Web,Roadster,Accessories,Handbag,Olive,Wool,1248.87,60,499.55,Female,38,163.8,70.2,26.2,Rectangle,92.6,73.0,96.7,Alpha,S,L,Too Large,1,1,Size too large
ORD250802171,U64193,2023-11-17 03:14:32,India,Web,Nike,Activewear,Compression Tee,Grey,Linen,3205.12,40,1923.07,Male,16,170.0,65.5,22.7,Petite,94.3,77.1,90.6,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250808369,U43493,2025-01-28 18:23:33,India,Web,Allen Solly,Bottoms,Shorts,Olive,Rayon,2401.36,15,2041.16,Female,18,164.1,53.7,19.9,Inverted Triangle,84.1,66.9,89.4,Alpha,XS,XS,Too Small,1,1,Size too small
ORD250804563,U85208,2024-01-15 06:22:33,Singapore,Web,Levi's,Footwear,Boots,Navy,Blends,6556.41,20,5245.13,Male,29,177.6,72.9,23.1,Pear,99.0,80.9,95.0,Numeric,10,9,Slightly Tight,2,1,Fit was slightly tight
ORD250802237,U55615,2025-07-15 18:37:32,USA,App,Biba,Outerwear,Puffer,Purple,Linen,3793.7,10,3414.33,Female,46,145.6,72.0,34.0,Plus,93.9,73.1,95.9,Alpha,S,L,Too Large,1,1,Size too large
ORD250806987,U73079,2024-03-04 04:12:33,India,Web,Levi's,Ethnicwear,Kurta,Beige,Denim,6604.04,15,5613.43,Female,31,161.5,73.1,28.0,Petite,94.0,73.9,97.7,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250802329,U70482,2024-03-08 22:46:32,India,Web,Tommy Hilfiger,Footwear,Sneakers,Pink,Wool,7031.74,20,5625.39,Female,16,163.6,60.0,22.4,Plus,87.3,69.1,92.1,Numeric,7,7,Perfect,5,0,None
ORD250807904,U79574,2024-06-27 01:15:33,India,App,Levi's,Footwear,Heels,Green,Leather,4063.79,25,3047.84,Female,40,154.2,58.7,24.7,Athletic,85.5,67.5,89.6,Numeric,9,11,Too Large,1,1,Size too large
ORD250809931,U66994,2024-06-29 18:23:34,USA,Marketplace,Calvin Klein,Activewear,Running Shorts,Olive,Rayon,2693.73,25,2020.3,Female,40,165.0,66.0,24.2,Apple,90.6,71.5,95.1,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250802059,U59442,2024-06-17 19:43:32,USA,Web,W,Dresses,Maxi,Green,Leather,2291.55,0,2291.55,Male,36,169.6,70.7,24.6,Petite,96.4,78.6,92.0,Alpha,M,M,Perfect,5,0,None
ORD250801615,U35454,2025-06-28 05:25:32,USA,App,U.S. Polo Assn.,Ethnicwear,Anarkali,Black,Cotton,7221.79,15,6138.52,Male,29,181.1,69.5,21.2,Athletic,98.6,80.8,95.3,Alpha,M,S,Slightly Tight,2,1,Fit was slightly tight
ORD250803111,U36546,2024-02-26 19:49:33,India,App,Zara,Bottoms,Shorts,Blue,Synthetic,2904.22,40,1742.53,Male,27,170.2,99.0,34.2,Plus,108.2,87.5,99.9,Alpha,L,M,Slightly Tight,2,1,Fit was slightly tight
ORD250805839,U90804,2023-12-02 03:39:33,India,Web,Adidas,Activewear,Running Shorts,White,Cotton,3899.81,40,2339.89,Male,20,168.8,97.3,34.1,Rectangle,107.4,86.9,99.2,Alpha,L,XXL,Too Large,1,1,Size too large
ORD250803240,U48435,2025-04-20 21:52:33,Australia,App,Under Armour,Bottoms,Leggings,Red,Cotton,3537.4,35,2299.31,Unisex,16,167.0,79.6,28.5,Plus,97.7,76.7,101.4,Alpha,S,S,Perfect,5,0,None
ORD250811693,U74932,2024-02-20 03:46:34,India,Web,Forever 21,Bottoms,Leggings,Red,Leather,2002.33,50,1001.16,Female,47,158.4,59.8,23.8,Pear,86.5,68.4,90.9,Alpha,XS,XS,Too Small,1,1,Size too small
ORD250803457,U51350,2025-06-21 01:11:33,India,Web,U.S. Polo Assn.,Bottoms,Skirt,Navy,Leather,2246.04,35,1459.93,Male,39,170.8,52.8,18.1,Hourglass,89.3,73.3,87.4,Alpha,S,XS,Too Small,1,1,Size too small
ORD250805916,U59382,2025-08-13 21:39:33,India,Store,Adidas,Dresses,A-Line,Purple,Leather,5266.32,10,4739.69,Unisex,32,158.1,45.0,18.0,Rectangle,78.2,62.4,85.0,Alpha,XS,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250804927,U60262,2024-09-29 01:00:33,India,Store,Zara,Accessories,Cap,Olive,Denim,1562.04,25,1171.53,Male,36,172.1,81.7,27.6,Petite,101.4,82.5,95.7,Alpha,M,M,Perfect,5,0,None
ORD250802267,U53393,2024-05-06 03:39:32,Germany,Store,Under Armour,Ethnicwear,Sherwani,Grey,Linen,4716.51,10,4244.86,Male,27,182.5,83.6,25.1,Plus,104.1,84.9,99.2,Alpha,M,M,Perfect,5,0,None
ORD250802473,U23074,2024-08-28 04:19:32,India,Marketplace,Adidas,Tops,Blouse,White,Blends,1668.67,20,1334.94,Female,22,171.8,68.7,23.3,Athletic,92.8,73.4,97.7,Alpha,S,XS,Too Small,1,1,Size too small
ORD250803020,U63866,2025-05-17 19:13:33,India,Store,U.S. Polo Assn.,Tops,Polo,Pink,Wool,1117.56,5,1061.68,Male,23,173.6,70.9,23.5,Petite,97.3,79.5,93.2,Alpha,M,M,Perfect,5,0,None
ORD250800470,U89711,2023-09-25 03:42:32,India,Store,Biba,Outerwear,Blazer,Blue,Cotton,3483.04,20,2786.43,Female,33,160.4,51.6,20.1,Plus,82.3,65.4,87.5,Alpha,XS,M,Too Large,1,1,Size too large
ORD250804641,U13525,2024-11-11 00:40:33,UK,App,Marks & Spencer,Accessories,Backpack,Red,Rayon,1167.84,40,700.7,Female,30,174.0,48.8,16.1,Pear,84.0,67.2,90.4,Alpha,XS,M,Too Large,1,1,Size too large
ORD250801972,U15971,2023-12-25 20:34:32,India,App,Tommy Hilfiger,Ethnicwear,Sherwani,Green,Polyester,8221.78,20,6577.42,Male,30,171.6,70.4,23.9,Inverted Triangle,96.7,78.9,92.5,Alpha,M,M,Perfect,5,0,None
ORD250811821,U16880,2024-05-19 21:30:34,Germany,App,H&M,Tops,Sweatshirt,Purple,Blends,1480.59,15,1258.5,Male,30,159.3,92.5,36.5,Rectangle,105.0,84.7,96.0,Alpha,M,M,Perfect,5,0,None
ORD250805347,U61915,2024-12-21 06:32:33,Australia,App,Calvin Klein,Dresses,Bodycon,White,Leather,5211.21,10,4690.09,Male,27,192.2,80.1,21.7,Rectangle,105.3,86.2,101.6,Alpha,L,M,Slightly Tight,2,1,Fit was slightly tight
ORD250802561,U94455,2025-03-28 04:19:32,UK,App,Adidas,Accessories,Belt,Purple,Cotton,1932.11,35,1255.87,Female,26,156.1,60.6,24.9,Inverted Triangle,86.8,68.4,90.9,Alpha,XS,XS,Too Small,1,1,Size too small
ORD250805562,U48090,2024-10-16 06:22:33,UK,Web,Gap,Dresses,Wrap,Beige,Synthetic,2729.91,20,2183.93,Unisex,30,165.2,57.4,21.0,Hourglass,86.2,68.4,91.4,Alpha,XS,XS,Perfect,5,0,None
ORD250809947,U33915,2025-07-11 05:56:34,India,App,Levi's,Tops,Shirt,Pink,Leather,1131.55,25,848.66,Male,22,162.3,66.4,25.2,Inverted Triangle,93.1,75.9,88.6,Alpha,S,S,Perfect,5,0,None
ORD250803842,U55286,2024-10-17 22:06:33,India,App,Nike,Accessories,Belt,Navy,Leather,1818.53,25,1363.9,Male,24,164.5,92.3,34.1,Rectangle,105.0,84.9,96.9,Alpha,M,XL,Too Large,1,1,Size too large
ORD250802354,U89725,2023-12-17 22:48:32,India,App,Levi's,Bottoms,Chinos,Red,Linen,2010.7,10,1809.63,Unisex,25,181.4,72.1,21.9,Pear,96.0,76.1,101.5,Alpha,S,L,Too Large,1,1,Size too large
ORD250810275,U93115,2025-02-04 18:13:34,India,Web,Adidas,Dresses,Sheath,Pink,Rayon,5086.88,25,3815.16,Male,28,168.8,74.6,26.2,Rectangle,97.9,79.7,92.8,Alpha,M,XL,Too Large,1,1,Size too large
ORD250803189,U57397,2024-09-24 20:20:33,India,Web,Mango,Activewear,Sports Bra,White,Leather,4132.8,15,3512.88,Male,30,166.3,84.1,30.4,Inverted Triangle,101.6,82.4,94.9,Alpha,M,XL,Too Large,1,1,Size too large
ORD250803799,U45761,2023-12-09 21:19:33,Canada,App,Roadster,Activewear,Sports Bra,Grey,Blends,2131.81,35,1385.68,Male,40,197.1,84.4,21.7,Rectangle,108.1,88.4,104.2,Alpha,L,XL,Slightly Loose,3,1,Fit was slightly loose
ORD250802967,U16503,2025-03-03 18:55:33,India,Store,Mango,Dresses,Sheath,Purple,Wool,5723.18,25,4292.39,Unisex,29,153.1,99.3,42.4,Rectangle,109.7,84.7,110.2,Alpha,M,XS,Too Small,1,1,Size too small
ORD250808502,U70380,2024-12-28 00:01:34,UK,App,W,Tops,Sweatshirt,Red,Cotton,1761.75,50,880.88,Male,27,173.7,87.2,28.9,Inverted Triangle,103.8,84.4,97.6,Alpha,M,L,Slightly Loose,3,1,Fit was slightly loose
ORD250800181,U67700,2024-04-14 22:48:32,India,App,FabIndia,Accessories,Cap,Red,Rayon,961.44,60,384.58,Male,27,170.0,81.6,28.2,Inverted Triangle,101.0,82.1,95.1,Alpha,M,XL,Too Large,1,1,Size too large
ORD250808160,U76421,2023-10-15 18:58:33,India,App,Puma,Dresses,Wrap,Purple,Linen,2897.7,30,2028.39,Female,24,152.4,57.8,24.9,Apple,84.8,66.9,88.8,Alpha,XS,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250808654,U64036,2024-08-23 04:15:34,Canada,Web,FabIndia,Bottoms,Jeans,Red,Polyester,2428.55,0,2428.55,Male,33,180.5,76.9,23.6,Pear,101.2,82.7,96.9,Alpha,M,XS,Too Small,1,1,Size too small
ORD250805958,U32710,2025-05-07 00:35:33,India,Web,Tommy Hilfiger,Tops,Polo,Pink,Silk,1937.81,10,1744.03,Female,46,161.4,40.0,15.4,Plus,78.0,61.1,85.0,Alpha,XS,XS,Perfect,5,0,None
ORD250808765,U50756,2023-09-24 17:44:34,India,App,Levi's,Footwear,Heels,Beige,Synthetic,2318.72,20,1854.98,Female,19,162.4,46.4,17.6,Plus,79.9,63.8,85.7,Numeric,9,7,Too Small,1,1,Size too small
ORD250808652,U15666,2024-02-05 20:31:34,Australia,App,H&M,Dresses,Sheath,Pink,Denim,2458.21,35,1597.84,Female,37,161.2,70.6,27.2,Petite,92.7,72.9,96.5,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250807172,U71364,2023-12-02 19:49:33,India,App,W,Accessories,Cap,Red,Silk,1646.92,10,1482.23,Female,20,164.6,66.3,24.5,Athletic,90.7,71.6,95.1,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250805839,U90804,2023-12-02 03:39:33,India,Web,Adidas,Activewear,Running Shorts,White,Cotton,3899.81,40,2339.89,Male,20,168.8,97.3,34.1,Rectangle,107.4,86.9,99.2,Alpha,L,XXL,Too Large,1,1,Size too large
ORD250806198,U74235,2025-01-09 20:42:33,India,App,H&M,Ethnicwear,Kurta,Black,Linen,4010.36,25,3007.77,Unisex,37,165.9,63.6,23.1,Plus,89.5,70.8,94.2,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250808771,U12162,2023-11-19 21:56:34,India,App,Under Armour,Activewear,Track Pants,Purple,Polyester,3326.63,60,1330.65,Female,23,160.3,71.4,27.8,Rectangle,93.1,73.1,96.7,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250807097,U29835,2024-12-28 19:38:33,Australia,App,H&M,Tops,Shirt,Brown,Linen,929.64,35,604.27,Male,32,186.5,56.1,16.1,Inverted Triangle,95.5,78.6,94.1,Alpha,M,M,Perfect,5,0,None
ORD250811713,U97931,2024-04-24 07:04:34,India,App,Gap,Activewear,Sports Bra,Beige,Synthetic,2625.99,10,2363.39,Male,40,176.4,85.5,27.5,Apple,103.6,84.3,97.9,Alpha,M,XL,Too Large,1,1,Size too large
ORD250800660,U37192,2024-09-30 18:39:32,India,App,Nike,Bottoms,Skirt,Pink,Denim,3007.96,15,2556.77,Unisex,23,158.4,67.9,27.1,Apple,91.0,71.6,94.8,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250802657,U35970,2023-09-15 02:38:32,UK,App,Allen Solly,Outerwear,Coat,Brown,Silk,3710.58,25,2782.93,Female,26,158.0,67.3,27.0,Inverted Triangle,90.7,71.3,94.4,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250805011,U79135,2024-01-23 04:50:33,India,App,U.S. Polo Assn.,Outerwear,Hoodie,Brown,Rayon,7545.16,20,6036.13,Female,22,159.0,58.0,22.9,Plus,85.6,67.7,90.2,Alpha,XS,M,Too Large,1,1,Size too large
ORD250800518,U34975,2025-01-10 06:55:32,India,Web,Tommy Hilfiger,Bottoms,Shorts,Green,Denim,3382.16,10,3043.94,Unisex,24,172.6,70.8,23.8,Apple,94.0,74.3,98.8,Alpha,S,S,Perfect,5,0,None
ORD250801721,U12605,2023-10-29 23:40:32,India,Web,Marks & Spencer,Bottoms,Skirt,Red,Silk,2923.62,35,1900.35,Unisex,18,172.5,84.2,28.3,Athletic,100.2,78.7,104.2,Alpha,M,S,Slightly Tight,2,1,Fit was slightly tight
ORD250811376,U64413,2024-06-11 01:58:34,India,App,Zara,Activewear,Running Shorts,Beige,Polyester,3156.97,20,2525.58,Female,24,152.8,71.5,30.6,Petite,93.1,72.8,95.9,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250810519,U85853,2024-10-08 00:54:34,UK,App,Tommy Hilfiger,Outerwear,Cardigan,Brown,Denim,10524.28,35,6840.78,Male,35,172.8,87.3,29.2,Plus,103.7,84.3,97.4,Alpha,M,S,Slightly Tight,2,1,Fit was slightly tight
ORD250809948,U85878,2025-06-23 23:36:34,UK,App,Gap,Outerwear,Jacket,Purple,Silk,5597.32,15,4757.72,Male,34,170.9,62.3,21.3,Hourglass,93.2,76.3,90.0,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250806947,U51872,2025-07-24 23:37:33,India,App,Gap,Footwear,Boots,Green,Leather,6623.6,15,5630.06,Male,42,176.4,50.0,16.1,Rectangle,89.9,74.0,88.7,Numeric,5,7,Too Large,1,1,Size too large
ORD250809787,U77803,2024-11-08 07:15:34,Australia,Web,Calvin Klein,Activewear,Compression Tee,Red,Synthetic,1633.72,15,1388.66,Male,45,182.2,86.7,26.1,Apple,105.2,85.7,99.9,Alpha,M,M,Perfect,5,0,None
ORD250805294,U56532,2023-09-12 19:15:33,India,Web,U.S. Polo Assn.,Ethnicwear,Anarkali,Green,Linen,6237.95,10,5614.15,Female,32,159.6,58.7,23.0,Plus,86.1,68.1,90.6,Alpha,XS,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250801097,U90854,2024-01-13 21:03:32,Singapore,Web,Gap,Bottoms,Jeans,Red,Cotton,1426.05,20,1140.84,Male,41,174.7,96.9,31.7,Inverted Triangle,107.8,87.4,100.4,Alpha,L,XL,Slightly Loose,3,1,Fit was slightly loose
ORD250811088,U50948,2025-02-11 18:26:34,India,Web,Biba,Ethnicwear,Anarkali,Navy,Synthetic,7380.07,35,4797.05,Female,37,164.6,62.6,23.1,Pear,88.8,70.2,93.5,Alpha,S,XS,Too Small,1,1,Size too small
ORD250806736,U63964,2024-04-27 06:28:33,India,App,FabIndia,Dresses,A-Line,Black,Silk,2585.12,50,1292.56,Male,40,172.4,79.9,26.9,Plus,100.7,82.0,95.3,Alpha,M,M,Perfect,5,0,None
ORD250804528,U28385,2023-12-16 20:54:33,India,Web,W,Footwear,Sneakers,Yellow,Silk,2554.41,25,1915.81,Female,18,148.0,71.1,32.5,Plus,93.1,72.6,95.4,Numeric,10,12,Too Large,1,1,Size too large
ORD250807681,U44033,2024-01-28 21:19:33,India,App,Van Heusen,Bottoms,Chinos,Maroon,Polyester,1603.73,20,1282.98,Male,42,163.2,60.7,22.8,Athletic,90.7,74.2,87.1,Alpha,S,S,Perfect,5,0,None
ORD250804763,U83653,2025-04-21 23:02:33,India,Web,Van Heusen,Activewear,Track Pants,Olive,Cotton,2820.05,60,1128.02,Male,30,180.3,70.2,21.6,Hourglass,98.7,80.8,95.2,Alpha,M,M,Perfect,5,0,None
ORD250806550,U52882,2023-09-27 02:10:33,India,Web,Nike,Bottoms,Skirt,Beige,Silk,2759.06,15,2345.2,Male,20,165.4,50.0,18.3,Hourglass,86.5,71.1,85.0,Alpha,S,XS,Too Small,1,1,Size too small
ORD250806134,U21130,2024-01-22 19:01:33,India,Store,H&M,Bottoms,Shorts,Red,Cotton,1502.8,10,1352.52,Female,38,163.3,52.6,19.7,Pear,83.4,66.3,88.7,Alpha,XS,XS,Too Small,1,1,Size too small
ORD250806292,U63449,2025-08-08 02:31:33,USA,Web,Biba,Tops,Henley,White,Silk,1310.22,5,1244.71,Female,19,164.0,49.8,18.5,Athletic,82.0,65.4,87.7,Alpha,XS,XS,Too Small,1,1,Size too small
ORD250809383,U24964,2025-01-16 22:33:34,Canada,Web,Van Heusen,Ethnicwear,Sherwani,Maroon,Cotton,3914.5,60,1565.8,Male,29,173.7,77.9,25.8,Athletic,100.1,81.6,95.1,Alpha,M,M,Perfect,5,0,None
ORD250808159,U95125,2024-06-16 18:55:33,Australia,Web,Tommy Hilfiger,Accessories,Socks,Olive,Polyester,3993.58,15,3394.54,Male,37,172.4,63.7,21.4,Petite,94.1,77.1,90.9,Alpha,S,XS,Too Small,1,1,Size too small
ORD250808920,U64858,2023-11-15 01:08:34,USA,Web,Under Armour,Tops,Shirt,Maroon,Wool,1337.61,10,1203.85,Female,17,176.2,65.3,21.0,Inverted Triangle,92.0,73.0,97.5,Alpha,S,L,Too Large,1,1,Size too large
ORD250810270,U18641,2023-09-24 18:14:34,India,Web,Uniqlo,Activewear,Running Shorts,Black,Wool,2510.43,25,1882.82,Female,16,169.6,59.0,20.5,Hourglass,87.8,69.7,93.2,Alpha,XS,S,Slightly Loose,3,1,Fit was slightly loose
ORD250811986,U74656,2023-10-03 17:54:34,India,App,Adidas,Activewear,Running Shorts,Pink,Cotton,2036.02,20,1628.82,Female,41,159.6,78.7,30.9,Athletic,97.0,75.9,100.1,Alpha,S,XS,Too Small,1,1,Size too small
ORD250806370,U38900,2023-09-29 06:02:33,India,Web,Tommy Hilfiger,Accessories,Socks,Beige,Polyester,4018.4,50,2009.2,Female,37,164.6,75.9,28.0,Athletic,95.7,75.1,99.4,Alpha,S,S,Perfect,5,0,None
ORD250811545,U73485,2025-04-26 00:29:34,UAE,Store,Marks & Spencer,Tops,T-Shirt,Red,Rayon,827.63,35,537.96,Female,24,165.2,74.6,27.3,Rectangle,95.0,74.7,98.9,Alpha,S,S,Perfect,5,0,None
ORD250806392,U84045,2024-01-02 04:34:33,Singapore,Web,W,Outerwear,Blazer,Navy,Leather,6090.21,10,5481.19,Male,35,155.4,69.4,28.7,Hourglass,93.6,76.0,87.8,Alpha,S,XS,Too Small,1,1,Size too small
ORD250808641,U61637,2024-09-20 07:23:34,Singapore,Web,Under Armour,Bottoms,Jeans,Red,Polyester,3521.72,20,2817.38,Female,41,162.4,47.4,18.0,Plus,80.4,64.2,86.1,Alpha,XS,XS,Perfect,5,0,None
ORD250800516,U12717,2023-08-31 06:47:32,Singapore,Web,Allen Solly,Activewear,Running Shorts,Blue,Polyester,3346.64,25,2509.98,Unisex,49,184.2,58.3,17.2,Apple,90.9,72.5,97.4,Alpha,S,XS,Too Small,1,1,Size too small
ORD250807239,U61822,2024-08-28 00:38:33,India,App,Calvin Klein,Tops,Blouse,Beige,Leather,1980.02,40,1188.01,Male,25,163.8,66.3,24.7,Plus,93.3,76.1,89.0,Alpha,S,XS,Too Small,1,1,Size too small
ORD250803678,U26727,2025-01-30 07:17:33,India,Web,Tommy Hilfiger,Tops,Henley,Brown,Linen,1142.04,35,742.33,Female,34,157.4,77.4,31.2,Hourglass,96.4,75.3,99.2,Alpha,S,L,Too Large,1,1,Size too large
ORD250806132,U87442,2025-04-01 06:15:33,India,Store,Forever 21,Bottoms,Skirt,Grey,Polyester,1821.34,20,1457.07,Unisex,34,158.8,86.7,34.4,Petite,101.5,79.1,103.8,Alpha,M,XL,Too Large,1,1,Size too large
ORD250800436,U85319,2023-09-13 07:26:32,India,Web,U.S. Polo Assn.,Outerwear,Hoodie,Yellow,Polyester,7035.03,25,5276.27,Male,37,181.6,63.6,19.3,Athletic,96.6,79.3,94.1,Alpha,M,M,Perfect,5,0,None
ORD250809601,U45790,2024-02-04 18:17:34,Singapore,Store,Roadster,Outerwear,Coat,Purple,Synthetic,7674.83,25,5756.12,Female,32,165.0,46.9,17.2,Rectangle,80.8,64.5,86.7,Alpha,XS,M,Too Large,1,1,Size too large
ORD250811034,U12114,2025-01-12 04:21:34,India,Store,Tommy Hilfiger,Outerwear,Coat,Yellow,Rayon,7826.3,60,3130.52,Male,21,178.0,85.8,27.1,Inverted Triangle,104.0,84.7,98.4,Alpha,M,XS,Too Small,1,1,Size too small
ORD250803070,U37932,2025-08-12 19:19:33,India,Store,Calvin Klein,Ethnicwear,Lehenga,Purple,Cotton,8488.94,15,7215.6,Female,31,160.4,44.1,17.1,Apple,78.2,62.5,85.0,Alpha,XS,S,Slightly Loose,3,1,Fit was slightly loose
ORD250805349,U51186,2024-04-12 20:30:33,UK,Store,Gap,Tops,T-Shirt,White,Denim,998.71,30,699.1,Female,31,156.8,57.9,23.5,Inverted Triangle,85.3,67.4,89.7,Alpha,XS,XS,Too Small,1,1,Size too small
ORD250806812,U81956,2024-03-18 21:15:33,India,Store,Uniqlo,Outerwear,Hoodie,Maroon,Cotton,6814.72,10,6133.25,Female,33,155.6,55.4,22.9,Petite,83.7,66.2,88.2,Alpha,XS,XS,Perfect,5,0,None
ORD250800326,U57151,2023-12-26 21:10:32,India,App,Zara,Accessories,Belt,Red,Wool,544.95,30,381.47,Male,22,177.4,78.4,24.9,Pear,101.1,82.5,96.4,Alpha,M,XS,Too Small,1,1,Size too small
ORD250809612,U24079,2025-05-06 06:57:34,Germany,Store,Puma,Activewear,Yoga Pants,Brown,Denim,3540.71,25,2655.53,Male,36,177.5,94.1,29.9,Apple,107.1,87.0,100.4,Alpha,L,L,Perfect,5,0,None
ORD250805014,U73604,2024-09-29 23:53:33,India,Web,Tommy Hilfiger,Outerwear,Puffer,Yellow,Silk,8820.08,10,7938.07,Male,34,167.3,63.8,22.8,Pear,93.0,76.0,89.3,Alpha,S,L,Too Large,1,1,Size too large
ORD250805558,U27132,2023-10-04 18:30:33,India,Web,Gap,Tops,Blouse,Beige,Synthetic,1523.62,20,1218.9,Female,33,156.1,67.0,27.5,Rectangle,90.4,71.1,94.0,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250806904,U43226,2023-11-13 04:17:33,India,Store,Roadster,Tops,Blouse,Blue,Blends,1366.8,35,888.42,Female,24,153.6,60.6,25.7,Petite,86.6,68.2,90.4,Alpha,XS,XS,Too Small,1,1,Size too small
ORD250809738,U36742,2024-11-11 18:05:34,India,Marketplace,Allen Solly,Bottoms,Trousers,White,Wool,2308.58,0,2308.58,Male,17,172.5,76.8,25.8,Plus,99.4,81.1,94.5,Alpha,M,XL,Too Large,1,1,Size too large
ORD250807801,U28522,2025-04-24 04:35:33,India,App,Marks & Spencer,Activewear,Tank,Grey,Polyester,2569.49,25,1927.12,Female,25,164.2,82.4,30.6,Athletic,99.0,77.5,102.2,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250811519,U92671,2025-05-14 04:57:34,India,App,Adidas,Ethnicwear,Kurti,Brown,Blends,1884.58,25,1413.43,Male,21,157.9,61.0,24.5,Rectangle,89.8,73.3,85.7,Alpha,S,XS,Too Small,1,1,Size too small
ORD250810966,U36237,2024-12-05 22:27:34,UAE,Store,Marks & Spencer,Bottoms,Trousers,Brown,Rayon,2154.49,60,861.8,Male,42,171.8,89.8,30.4,Hourglass,104.6,84.9,97.8,Alpha,M,S,Slightly Tight,2,1,Fit was slightly tight
ORD250805898,U39588,2023-11-17 21:41:33,UK,Web,Van Heusen,Ethnicwear,Lehenga,Purple,Blends,1872.97,15,1592.02,Male,24,166.6,50.8,18.3,Inverted Triangle,87.2,71.6,85.3,Alpha,S,S,Perfect,5,0,None
ORD250807528,U86750,2024-12-25 21:04:33,India,Web,W,Footwear,Running Shoes,Purple,Linen,6293.83,20,5035.06,Unisex,35,163.3,65.2,24.4,Pear,90.0,71.0,94.4,Numeric,11,12,Slightly Loose,3,1,Fit was slightly loose
ORD250805631,U14327,2025-08-14 05:02:33,India,Web,Allen Solly,Tops,T-Shirt,Black,Polyester,850.06,50,425.03,Female,22,165.0,65.3,24.0,Pear,90.2,71.3,94.8,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250801805,U24579,2023-09-01 02:05:32,Australia,Web,Zara,Accessories,Socks,Beige,Wool,2768.21,10,2491.39,Female,30,165.9,59.7,21.7,Hourglass,87.5,69.4,92.5,Alpha,XS,XS,Perfect,5,0,None
